ct_name,ct_id,TotalPop,Female,Male,AgeU5,Age517,Age1824,Age2534,Age3544,Age4554,Age5559,Age6061,Age6264,Age6574,Age75P,BornInState,BornInOtherState,NativeBornOutOfUS,ForeignBornNaturalized,ForeignBornNonCitizen,White,Black,Asian,OtherRace,Hispanic,TwoOrMore,MedHouseIncome,MedHousingCost,MedHouseValue,MedRentAsIncomePct,GINI,SexRatio,Age6064,AgeOld,Veteran,HI_PrivateInsured,HI_PublicInsured,HI_Insured,NoSchool,LessThanHS,HSGrad,SomeColl,Bach,Master,Prof,Doc,AtLeastBachelor,PopPerHousing,VacentUnits,OwnerOccupied,RenterOccupied,BelowHalfPoverty,BelowPoverty,BelowTwoPoverty,AboveTwoPoverty,PubAssist,UnempRate,ChildInNeed,ChildInNeed_SingleParent,ChildInNeed_SingleMom,ChildInNeed_Nonfamily,EthHet,HH_MarriedCouple,HH_SingleHead,HH_MaleHead,HH_FemaleHead,HH_Nonfamily,HH_LiveAlone,HH_NotAlone,GrandHead,land_area,PopDen
"Census Tract 56.10, Mecklenburg County, North Carolina",37119005610,3895,0.5070603337612324,0.49293966623876767,0.08241335044929397,0.12297817715019256,0.33607188703465984,0.16328626444159178,0.09370988446726572,0.08318356867779204,0.03055198973042362,0.007702182284980745,0.02362002567394095,0.03774069319640565,0.018741976893453145,0.46983311938382544,0.3465982028241335,0.003594351732991014,0.05956354300385109,0.12041078305519898,0.32734274711168165,0.47471116816431325,0.09576379974326059,0,0.054942233632862644,0.0472400513478819,32254,1090,139400,0.39299999999999996,0.422,1.0286458333333333,8.041645175589653e-6,0.08780487804878048,0.05686591276252019,0.5858793324775353,0.20410783055198972,0.7422336328626444,0.013997760358342666,0.1343784994400896,0.19204927211646136,0.3219484882418813,0.26539753639417696,0.05319148936170213,0.024076147816349383,0.008958566629339306,0.3516237402015678,8.26963906581741,0.6442598187311178,0.3557401812688822,0.6442598187311178,0.125,0.28189834024896265,0.5793568464730291,0.42064315352697096,0.03172205438066465,0.20706860706860708,0.22125,0.04875,0.04875,0,0.6530750559042648,0.30589123867069484,0.2122356495468278,0.03625377643504532,0.17598187311178248,0.4818731117824773,0.2711480362537764,0.2107250755287009,0.016551724137931035,2364908,1646.9985301753811
"Census Tract 56.11, Mecklenburg County, North Carolina",37119005611,2677,0.5334329473290997,0.46656705267090026,0.06313036981695928,0.18752334703025775,0.12140455734030631,0.2555098991408293,0.1270078446021666,0.11804258498319013,0.03997011580127008,0.010085917071348524,0.03361972357116175,0.026895778856929398,0.016809861785580874,0.4770265222263728,0.3866268210683601,0.007097497198356369,0.10123272319760926,0.028016436309301458,0.40306313036981695,0.45909600298841985,0.05155024280911468,0,0.08068733657078819,0.0056032872618602915,63203,1156,135500,0.307,0.4241,1.143314651721377,1.6326350632241418e-5,0.08741128128502054,0.07160741111667501,0.7128935532233883,0.19452773613193403,0.8676911544227887,0.001784651992861392,0.08685306365258774,0.12016656751933373,0.3848899464604402,0.28316478286734087,0.10648423557406306,0.018441403926234383,0,0.4080904223676383,4.655652173913044,0.4016649323621228,0.5983350676378772,0.4016649323621228,0.09861785580874113,0.18117295480014942,0.3642136720209189,0.6357863279790811,0.027055150884495317,0.1045481393975192,0.353204172876304,0.27421758569299554,0.2608047690014903,0,0.6175717023318354,0.40790842872008326,0.2247658688865765,0.04162330905306972,0.18314255983350677,0.3673257023933403,0.19979188345473464,0.1675338189386056,0.006339144215530904,5090220,525.9104714531003
"Census Tract 56.12, Mecklenburg County, North Carolina",37119005612,4770,0.49245283018867925,0.5075471698113208,0.09224318658280922,0.18029350104821804,0.10628930817610063,0.21153039832285114,0.11823899371069183,0.1570230607966457,0.06247379454926625,0.006289308176100629,0.010482180293501049,0.03605870020964361,0.01907756813417191,0.42851153039832285,0.3530398322851153,0.013417190775681341,0.10314465408805032,0.1018867924528302,0.2121593291404612,0.44863731656184486,0.10985324947589098,0.002306079664570231,0.17044025157232703,0.05660377358490566,52006,1214,130800,0.392,0.3245,0.9702602230483272,3.5160353185747753e-6,0.0719077568134172,0.07550432276657061,0.7794549266247379,0.16268343815513628,0.8861635220125786,0.01181235234559568,0.06682416469794128,0.1441106986162673,0.36314546068174147,0.3499831252109349,0.07019912251096862,0.005737428282146473,0,0.42591967600404995,3.691950464396285,0.22448979591836735,0.7755102040816326,0.22448979591836735,0.03863111484358597,0.10245643501994542,0.32857442788158725,0.6714255721184128,0.018607442977190875,0.06840838776211756,0.09923076923076923,0.09076923076923077,0.04692307692307692,0,0.7093860562829353,0.5354141656662665,0.1644657863145258,0.06602641056422569,0.09843937575030012,0.30012004801920766,0.2154861944777911,0.08463385354141657,0.016548463356973995,4101188,1163.0776253124704
"Census Tract 56.13, Mecklenburg County, North Carolina",37119005613,1997,0.5503254882323485,0.4496745117676515,0.053079619429143715,0.19078617926890334,0.14471707561342012,0.1041562343515273,0.18627941912869303,0.22533800701051576,0.028042063094641963,0.012018027040560842,0.01602403605408112,0.022533800701051578,0.01702553830746119,0.33600400600901353,0.4641962944416625,0.028542814221331998,0.04556835252879319,0.1256885327991988,0.1887831747621432,0.584877315973961,0.04006009013520281,0.00200300450676014,0.17626439659489235,0.00801201802704056,45651,957,183500,0.35600000000000004,0.4621,1.2238307349665922,1.4042094689355012e-5,0.06760140210315473,0.06423841059602649,0.6619929894842264,0.1827741612418628,0.8197295943915874,0,0.1375921375921376,0.25634725634725636,0.34316134316134317,0.15397215397215397,0.049959049959049956,0.029484029484029485,0.029484029484029485,0.2628992628992629,5.689458689458689,0.5735115431348724,0.4264884568651276,0.5735115431348724,0.12669003505257886,0.18077115673510266,0.4041061592388583,0.5958938407611417,0,0.15472312703583063,0.36960985626283366,0.29568788501026694,0.27720739219712526,0,0.5895372853972998,0.38031591737545567,0.2332928311057108,0.031591737545565005,0.20170109356014582,0.3863912515188335,0.3511543134872418,0.03523693803159174,0,5624611,355.04677567924256
"Census Tract 56.16, Mecklenburg County, North Carolina",37119005616,1975,0.47139240506329116,0.5286075949367088,0.0729113924050633,0.2359493670886076,0.06632911392405064,0.14025316455696202,0.1858227848101266,0.11594936708860759,0.05468354430379747,0.02531645569620253,0.030886075949367087,0.0420253164556962,0.029873417721518986,0.3827848101265823,0.39746835443037976,0,0.09113924050632911,0.12860759493670887,0.26531645569620255,0.2936708860759494,0.028860759493670885,0,0.40253164556962023,0.009620253164556962,59357,1095,134500,0.273,0.3493,0.8917624521072798,2.845697804838968e-5,0.1281012658227848,0.041758241758241756,0.5220253164556962,0.299746835443038,0.7610126582278481,0,0.2260940032414911,0.26175040518638576,0.260129659643436,0.14343598055105347,0.09967585089141005,0.005672609400324149,0.0032414910858995136,0.25202593192868716,4.184322033898305,0.17482517482517482,0.8251748251748252,0.17482517482517482,0.01620253164556962,0.13265822784810127,0.31139240506329113,0.6886075949367089,0,0.13990610328638498,0.22131147540983606,0.054098360655737705,0.03770491803278689,0,0.6804073706136837,0.6013986013986014,0.18706293706293706,0.057692307692307696,0.12937062937062938,0.21153846153846154,0.16433566433566432,0.0472027972027972,0.07518115942028986,7675516,257.31169083616004
"Census Tract 56.17, Mecklenburg County, North Carolina",37119005617,1963,0.5695364238410596,0.4304635761589404,0.03922567498726439,0.20631686194600102,0.06164034640855833,0.10799796230259806,0.17473255221599593,0.15690269994905756,0.11309220580743759,0.014773306164034642,0.030565461029037188,0.04737646459500764,0.04737646459500764,0.3948038716250637,0.40906775343861435,0.015282730514518594,0.11818644931227713,0.06265919510952624,0.17982679572083546,0.5598573611818645,0.11920529801324503,0,0.11869587366276108,0.022414671421293938,53036,1141,123700,0.33,0.3346,1.3230769230769233,2.309667202907378e-5,0.1400916963830871,0.09655638082376772,0.6907794192562404,0.25267447784004077,0.8471726948548141,0.027205882352941177,0.14191176470588235,0.3014705882352941,0.3058823529411765,0.18235294117647058,0.041176470588235294,0.003676470588235294,0.023529411764705882,0.25073529411764706,3.575591985428051,0.24066390041493776,0.7593360995850622,0.24066390041493776,0.0163015792154865,0.1782985226693836,0.3173713703515028,0.6826286296484972,0.030428769017980636,0.08445642407906559,0.31950207468879666,0.1037344398340249,0.1037344398340249,0,0.625421027677339,0.49377593360995853,0.21161825726141079,0.07330567081604426,0.13831258644536654,0.2946058091286307,0.2392807745504841,0.05532503457814661,0.0196078431372549,5006838,392.06381352861825
"Census Tract 56.18, Mecklenburg County, North Carolina",37119005618,3668,0.537350054525627,0.46264994547437294,0.0564340239912759,0.19820065430752454,0.11177753544165758,0.12104689203925845,0.16548527808069793,0.1747546346782988,0.03980370774263904,0.024536532170119956,0.03162486368593239,0.03571428571428571,0.0406215921483097,0.4501090512540894,0.4250272628135224,0.0062704471101417665,0.09896401308615049,0.019629225736095966,0.4563794983642312,0.4612868047982552,0.010359869138495093,0,0.05479825517993457,0.01717557251908397,72451,1447,207900,0.26899999999999996,0.381,1.1614614024749557,1.5311176623787444e-5,0.13249727371864775,0.08302852962692027,0.6804798255179935,0.23200654307524538,0.8225190839694656,0,0.05335628227194492,0.20524956970740102,0.2895869191049914,0.3072289156626506,0.12091222030981068,0.010757314974182444,0.012908777969018933,0.45180722891566266,3.476777251184834,0.06554472984942426,0.9344552701505757,0.06554472984942426,0.017993456924754635,0.02208287895310796,0.20310796074154852,0.7968920392584514,0.02745792736935341,0.07169990503323836,0.2762312633832976,0.14132762312633834,0.09100642398286937,0,0.5755270612411388,0.6120460584588131,0.25686448184233834,0.08060230292294066,0.1762621789193977,0.13108945969884853,0.10983170947741364,0.021257750221434897,0.0895968143354903,6662733,550.5248371801782
"Census Tract 56.19, Mecklenburg County, North Carolina",37119005619,4220,0.545260663507109,0.454739336492891,0.07180094786729858,0.1675355450236967,0.1052132701421801,0.20497630331753555,0.14312796208530806,0.1680094786729858,0.06872037914691943,0.011848341232227487,0.02061611374407583,0.031990521327014215,0.006161137440758294,0.3675355450236967,0.39881516587677723,0.023222748815165877,0.13080568720379146,0.07962085308056872,0.3419431279620853,0.4514218009478673,0.04549763033175355,0.004502369668246445,0.1466824644549763,0.00995260663507109,69722,1224,130100,0.191,0.2934,1.1990620114643042,7.69299880955055e-6,0.07061611374407582,0.049221183800623056,0.6971563981042654,0.19454976303317537,0.8277251184834123,0.0028922631959508315,0.04736080983369487,0.16268980477223427,0.403470715835141,0.2454808387563268,0.13159797541576285,0.009399855386840203,0,0.38647866955892984,3.7411347517730498,0.17423133235724744,0.8257686676427526,0.17423133235724744,0.047131635324922636,0.11211616281837658,0.17353011187812425,0.8264698881218757,0.007320644216691069,0.10196514645902854,0.2504950495049505,0.19801980198019803,0.09603960396039604,0,0.6555881494126368,0.48535871156661786,0.23572474377745242,0.0841874084919473,0.15153733528550511,0.27891654465592974,0.20131771595900438,0.07759882869692533,0.010970464135021098,5726548,736.9186462769543
"Census Tract 56.20, Mecklenburg County, North Carolina",37119005620,7063,0.5380150077870594,0.4619849922129407,0.08792297890414838,0.2099674359337392,0.060172731134079005,0.1676341497947048,0.19099532776440606,0.14271555996035679,0.02973240832507433,0.014724621265751097,0.026051253008636557,0.030723488602576808,0.039360045306526974,0.44202180376610506,0.3938836188588419,0.018264193685402802,0.05790740478550191,0.08792297890414838,0.3116239558261362,0.5038935296616168,0.01868894237576101,0,0.1373354098824862,0.028458162253999716,53856,1172,124e3,0.259,0.3222,1.1645724793135153,5.773166398752322e-6,0.11085940818349144,0.07521677757612422,0.6496174553697931,0.27897421365826014,0.8603003683763105,0.024702249669166298,0.12064402293780327,0.22298191442434936,0.35244816938685486,0.22408469342743714,0.07278341420379356,0,0.0070577856197618,0.3039258932509925,3.4403312226010714,0.19173228346456692,0.8082677165354331,0.19173228346456692,0.05687811831789023,0.13456878118317891,0.4131147540983607,0.5868852459016394,0,0.0657354149548069,0.3268222963315865,0.20485945688423057,0.13959028108623153,0.00857551214864221,0.6289616625468376,0.4862204724409449,0.2531496062992126,0.08267716535433071,0.1704724409448819,0.2606299212598425,0.23385826771653542,0.026771653543307086,0.027257643991467174,14329015,492.91594711848654
"Census Tract 56.21, Mecklenburg County, North Carolina",37119005621,4544,0.5459947183098591,0.45400528169014087,0.07988556338028169,0.2405369718309859,0.05919894366197183,0.13182218309859156,0.1875,0.14722711267605634,0.02970950704225352,0.020246478873239437,0.03102992957746479,0.06602112676056338,0.006822183098591549,0.44036091549295775,0.48349471830985913,0.022007042253521125,0.03851232394366197,0.015625,0.4533450704225352,0.3809419014084507,0.006382042253521127,0.0044014084507042256,0.10387323943661972,0.051056338028169015,73014,1256,151600,0.34600000000000003,0.3983,1.20261754726127,1.1284420873834557e-5,0.12411971830985914,0.08487804878048781,0.7197086735819908,0.2451997351578018,0.9053189141469874,0,0.028733593472862716,0.15998581057112451,0.345512593118127,0.3157147924796027,0.11422490244767648,0.013834693153600568,0.02199361475700603,0.4657680028378858,3.589257503949447,0.2199630314232902,0.7800369685767098,0.2199630314232902,0.09264964788732394,0.13358274647887325,0.26606514084507044,0.7339348591549296,0.010474430067775724,0.09466984884645982,0.22939560439560439,0.12912087912087913,0.12912087912087913,0,0.6359050124913213,0.5791743684534812,0.11891558841651263,0.017868145409735057,0.10104744300677758,0.30191004313000613,0.24830560690080097,0.053604436229205174,0.014751552795031056,13284357,342.05645030467036
"Census Tract 57.06, Mecklenburg County, North Carolina",37119005706,6758,0.49630068067475586,0.5036993193252441,0.09041136430896715,0.15300384729209826,0.0744303048239124,0.10076945841965078,0.15078425569695175,0.1501923646049127,0.05445398046759396,0.026339153595738383,0.045723586860017755,0.0923350103580941,0.061556673572062744,0.44377034625628886,0.41861497484462856,0.04365196803788103,0.04483575022195916,0.04912696063924238,0.6424977804084049,0.1282923941994673,0.03862089375554898,0,0.1501923646049127,0.04039656703166617,57481,1126,153400,0.278,0.4114,0.9853113983548767,1.06633235359213e-5,0.22595442438591298,0.08057891648738509,0.7037585084344481,0.332938739271974,0.924681858538029,0.0175704989154013,0.12494577006507593,0.22928416485900216,0.36052060737527114,0.21431670281995663,0.05856832971800434,0.012364425162689804,0,0.2852494577006508,3.534518828451883,0.22559740785743215,0.7744025921425678,0.22559740785743215,0.027966854098845813,0.10239715892275822,0.2796685409884581,0.7203314590115418,0.005670311867152693,0.07510348905972797,0.10091185410334347,0.09240121580547113,0.01094224924012158,0,0.5450564613128053,0.5091130012150669,0.2073714054272985,0.08586472255974079,0.12150668286755771,0.28351559335763465,0.24341838801134064,0.040097205346294046,0.0034059945504087193,16245940,415.9808542934419
"Census Tract 57.09, Mecklenburg County, North Carolina",37119005709,4067,0.5220063929186133,0.4779936070813868,0.047209245143840665,0.15097123186624048,0.0865502827637079,0.09146791246619129,0.11384312761249078,0.1556429800835997,0.07794443078436193,0.022375215146299483,0.05384804524219326,0.10818785345463487,0.09195967543643964,0.38603393164494715,0.4578313253012048,0.0068846815834767644,0.09171379395131547,0.057536267519055814,0.7194492254733219,0.13302188345217605,0.05237275633144824,0,0.08089500860585198,0.014261126137201869,72188,1079,187800,0.252,0.3967,1.0920781893004117,1.874188846532893e-5,0.27637078927956726,0.09107635694572216,0.7300221293336612,0.281780181952299,0.8667322350626998,0.011344104503265727,0.06393949810931591,0.20763148848401514,0.28050876589893436,0.3097284290134067,0.0986593331041595,0.029563423856995532,0.009969061533172912,0.4479202475077346,3.21501976284585,0.17212041884816753,0.8278795811518325,0.17212041884816753,0.007868207523973445,0.042537496926481434,0.17260880255716746,0.8273911974428325,0.03468586387434555,0.06765899864682003,0.1054590570719603,0.05459057071960298,0.05459057071960298,0,0.4552077027468775,0.6138743455497382,0.10732984293193717,0.024869109947643978,0.0824607329842932,0.2787958115183246,0.2637434554973822,0.015052356020942409,0.00646551724137931,4572948,889.3606487543702
"Census Tract 57.10, Mecklenburg County, North Carolina",37119005710,4146,0.5277375783888085,0.47226242161119153,0.032320308731307285,0.19874577906415822,0.10395561987457791,0.20284611673902556,0.1567776169802219,0.12904003859141341,0.02942595272551857,0.022672455378678243,0.02050168837433671,0.05836951278340569,0.045344910757356485,0.38639652677279307,0.42812349252291365,0.005788712011577424,0.057163531114327065,0.1225277375783888,0.3473227206946454,0.39483839845634344,0.02604920405209841,0.005788712011577424,0.16111915098890497,0.0648818137964303,36958,853,105100,0.3,0.3765,1.1174668028600614,1.0413445188860337e-5,0.14688856729377714,0.06932245922208281,0.5417269657501206,0.31620839363241676,0.7725518572117703,0,0.09357997823721437,0.2760246644903881,0.3783097569822271,0.19550235763511062,0.039535727239753356,0.0025389916575988395,0.014508523757707652,0.25208560029017046,4.776497695852535,0.49061032863849763,0.5093896713615024,0.49061032863849763,0.07536585365853658,0.16390243902439025,0.5102439024390244,0.4897560975609756,0.0897887323943662,0.045987376014427414,0.33716075156576203,0.25156576200417535,0.18893528183716074,0.04801670146137787,0.6925884659982979,0.21889671361502347,0.3538732394366197,0.07863849765258216,0.27523474178403756,0.4272300469483568,0.33274647887323944,0.09448356807511737,0.02102496714848883,2865482,1446.8770000998086
"Census Tract 57.11, Mecklenburg County, North Carolina",37119005711,6549,0.47686669720568026,0.5231333027943198,0.03588334096808673,0.11482669109787753,0.08001221560543595,0.08764696900290121,0.10367995113757826,0.16368911284165522,0.10444342647732478,0.024583905939838144,0.06092533211177279,0.1397159871736143,0.0845930676439151,0.43090548175293936,0.470758894487708,0.016796457474423578,0.05054206749122003,0.030997098793708964,0.8395174835852802,0.0728355474118186,0.01603298213467705,0.005344327378225684,0.04122766834631241,0.02504199114368606,72016,1414,222300,0.295,0.3947,0.9115586690017512,1.3056838914584049e-5,0.30981829286914037,0.12297734627831715,0.7095194367921641,0.34940312213039487,0.8720538720538721,0.005756252481143311,0.08038904327113934,0.22369988090512108,0.32135768161969036,0.24771734815402938,0.07562524811433108,0.03711790393013101,0.01409289400555776,0.37455339420404926,3.123032904148784,0.13095731454620804,0.8690426854537919,0.13095731454620804,0.08034894398530762,0.15947352310988674,0.25038261401897766,0.7496173859810223,0.009531703273932863,0.04432397959183673,0.1773049645390071,0.11144883485309018,0.11144883485309018,0,0.28729293747888895,0.6282635723166183,0.11811023622047244,0.04268545379196022,0.07542478242851222,0.25362619146290927,0.20596767509324493,0.04765851636966432,0.003838771593090211,12014312,545.0998775460467
"Census Tract 57.12, Mecklenburg County, North Carolina",37119005712,3903,0.5011529592621061,0.49884704073789393,0.03843197540353574,0.16781962592877273,0.05790417627466052,0.08583141173456316,0.140148603638227,0.16474506789648988,0.09582372533948245,0.031001793492185497,0.04765564950038432,0.13015629003330773,0.04048168075839098,0.4711760184473482,0.4563156546246477,0.011529592621060722,0.03868818857289265,0.022290545734050732,0.8470407378939278,0.08326928004099411,0.009479887266205482,0,0.05149884704073789,0.008711247758134769,68047,1146,19e4,0.264,0.343,1.00462249614792,2.0153072762636385e-5,0.2492954137842685,0.1262104583602324,0.8145016653856009,0.2229054573405073,0.9223674096848578,0.0020891364902506965,0.06894150417827298,0.21030640668523676,0.3944986072423398,0.22423398328690808,0.09227019498607242,0,0.009749303621169917,0.32625348189415043,2.93018018018018,0.11022044088176353,0.8897795591182365,0.11022044088176353,0.010504739943633103,0.03253907250832693,0.12554445298488343,0.8744555470151166,0,0.043343653250773995,0,0,0,0,0.27277033000295603,0.648630594522378,0.13360053440213762,0.04008016032064128,0.09352037408149633,0.2177688710754843,0.18704074816299265,0.03072812291249165,0,7624811,511.881540408018
"Census Tract 57.13, Mecklenburg County, North Carolina",37119005713,3885,0.524066924066924,0.47593307593307593,0.07387387387387387,0.1933075933075933,0.0489060489060489,0.06743886743886744,0.12252252252252252,0.16473616473616473,0.1214929214929215,0.023166023166023165,0.030115830115830116,0.08314028314028314,0.0712998712998713,0.44247104247104246,0.4491634491634492,0.009781209781209782,0.07902187902187902,0.019562419562419563,0.8741312741312741,0.044272844272844274,0.02882882882882883,0,0.05148005148005148,0.001287001287001287,93542,1402,242200,0.281,0.3774,1.1011357490535423,1.3714762749511785e-5,0.20772200772200772,0.09237794169301018,0.8404118404118404,0.21184041184041183,0.9464607464607465,0.004516371847948814,0.055701919458035376,0.26646593902898,0.29168234851336095,0.27587504704554006,0.07753105005645465,0.018065487391795258,0.014678208505833647,0.3861497929996236,3.1818181818181817,0.11649782923299566,0.8835021707670043,0.11649782923299566,0.0023166023166023165,0.014671814671814672,0.1353925353925354,0.8646074646074646,0,0.03768714506969541,0.027938342967244702,0.007707129094412331,0.007707129094412331,0,0.23045147740128447,0.7879884225759769,0.026772793053545588,0.008683068017366137,0.01808972503617945,0.18523878437047755,0.18523878437047755,0,0.01329683222526398,13582143,286.0373359343956
"Census Tract 57.14, Mecklenburg County, North Carolina",37119005714,5107,0.4846289406696691,0.5153710593303309,0.07597415312316429,0.1398081065204621,0.08145682396710398,0.07362443704719013,0.13510867436851381,0.18484433130996672,0.07930291756412766,0.021930683375758764,0.07930291756412766,0.07812805952614059,0.05051889563344429,0.5020560015664773,0.41433326806344234,0.023888780105737223,0.04484041511650676,0.014881535147836304,0.8043861366751518,0.09438026238496182,0.02565106716271784,0.006461719208928921,0.05247699236342275,0.01664382220481692,94750,1479,276700,0.331,0.3474,0.9403495440729485,1.9822518296433604e-5,0.22988055609947133,0.08938826466916354,0.807910710789113,0.19815938907382025,0.8903465831212062,0,0.03455001393145723,0.21788799108386736,0.31095012538311506,0.320980774589022,0.08721092226246865,0.011423794928949568,0.01699637782112009,0.43661186960156034,3.2466624284806103,0.12024608501118568,0.8797539149888143,0.12024608501118568,0.004895241824946152,0.06128842764832583,0.1401997258664578,0.8598002741335422,0.013982102908277404,0.07329842931937172,0.12613430127041741,0,0,0,0.3403247265901522,0.7567114093959731,0.08612975391498881,0.03691275167785235,0.049217002237136466,0.15715883668903805,0.1174496644295302,0.03970917225950783,0,27319877,186.9334916844611
"Census Tract 57.15, Mecklenburg County, North Carolina",37119005715,2626,0.49809596344249807,0.5019040365575019,0.041888804265041886,0.16336633663366337,0.06321401370906321,0.10776846915460776,0.11157654226961157,0.20753998476770755,0.07311500380807312,0.019801980198019802,0.04836252856054836,0.10967250571210967,0.05369383092155369,0.6005331302361006,0.3175932977913176,0.006092916984006093,0.0654988575780655,0.010281797410510283,0.8998476770753998,0.0178979436405179,0.005331302361005331,0.009900990099009901,0.05635948210205636,0.010662604722010662,70114,885,180900,0.3,0.3373,0.9924127465857359,2.5957543320094504e-5,0.23153084539223154,0.1317680881648299,0.6938309215536939,0.2871287128712871,0.8575780654988576,0.008849557522123894,0.07287870900572618,0.3623112961998959,0.32795419052576785,0.17074440395627277,0.0463300364393545,0.011452368558042686,0.008328995314940135,0.2368558042686101,3.340966921119593,0.11784511784511785,0.8821548821548821,0.11784511784511785,0.04265041888804265,0.06283320639756283,0.20715917745620716,0.7928408225437928,0.014590347923681257,0.05083565459610028,0.24118738404452691,0.08348794063079777,0.08348794063079777,0.012987012987012988,0.1865372869233729,0.6812570145903479,0.14702581369248036,0.05387205387205387,0.0931537598204265,0.1717171717171717,0.13804713804713806,0.03367003367003367,0.005175388154111558,18272713,143.7115550383788
"Census Tract 57.16, Mecklenburg County, North Carolina",37119005716,4248,0.5051789077212806,0.4948210922787194,0.08192090395480225,0.1315913370998117,0.08145009416195857,0.1657250470809793,0.23328625235404896,0.1038135593220339,0.05249529190207156,0.029896421845574388,0.0428436911487759,0.04213747645951036,0.03483992467043315,0.3316854990583804,0.4293785310734463,0.036252354048964215,0.11605461393596987,0.08662900188323917,0.4178436911487759,0.3032015065913371,0.031073446327683617,0.00423728813559322,0.2283427495291902,0.015301318267419962,53327,1057,131900,0.44299999999999995,0.3609,1.0209324452901998,1.7123378765148374e-5,0.1497175141242938,0.04160431008680036,0.6348870056497176,0.2288135593220339,0.806261770244821,0.004340567612687813,0.12520868113522537,0.35358931552587647,0.257762938230384,0.20767946577629381,0.048080133555926545,0.005008347245409015,0.002671118530884808,0.26343906510851417,3.3501577287066246,0.1782242384964355,0.8217757615035645,0.1782242384964355,0.015536723163841809,0.08945386064030132,0.3512241054613936,0.6487758945386064,0.05184705119896306,0.09069400630914827,0.27783902976846747,0.06174200661521499,0.06174200661521499,0,0.6801174408872148,0.43292287751134156,0.2676604018146468,0.017498379779650033,0.25016202203499677,0.29941672067401165,0.254050550874919,0.04536616979909268,0,2392196,1775.7742258577473
"Census Tract 57.17, Mecklenburg County, North Carolina",37119005717,6456,0.5066604708798017,0.49333952912019824,0.056536555142503095,0.18850681536555142,0.12608426270136308,0.22335811648079307,0.12190210656753407,0.10951053283767039,0.0644361833952912,0.01812267657992565,0.019052044609665426,0.03593556381660471,0.036555142503097895,0.322180916976456,0.45399628252788105,0.017193308550185873,0.09495043370508055,0.11167905824039653,0.4840458488228005,0.33736059479553904,0.05591697645600991,0.005421313506815365,0.09773853779429988,0.019516728624535316,38641,980,145500,0.336,0.4165,1.0270015698587127,5.758166231349299e-6,0.10966542750929369,0.05840016450750565,0.5173002327385571,0.2588052754072925,0.7377812257564003,0.006650246305418719,0.09088669950738916,0.2995073891625616,0.3120689655172414,0.24014778325123154,0.04704433497536946,0.004433497536945813,0.005911330049261084,0.29753694581280793,4.6952727272727275,0.4689069138663577,0.5310930861336424,0.4689069138663577,0.08162631905648665,0.1308193668528864,0.356455617628802,0.643544382371198,0.01853997682502897,0.0409178877522809,0.11504424778761062,0.08533501896333755,0.068268015170670035,0,0.6387976219541219,0.4036307454615682,0.27732715334105834,0.08613364233294708,0.19119351100811124,0.31904210119737353,0.2711471610660487,0.04789494013132484,0.012700332627759298,7017296,920.0124948413178
"Census Tract 58.11, Mecklenburg County, North Carolina",37119005811,4012,0.515702891326022,0.48429710867397807,0.04760717846460618,0.10992023928215354,0.06306081754735793,0.18843469591226322,0.12836490528414757,0.14232303090727816,0.06081754735792622,0.04735792622133599,0.04187437686939183,0.12412761714855433,0.04611166500498504,0.3893320039880359,0.5137088733798604,0.0019940179461615153,0.05857427716849452,0.036390827517447655,0.8322532402791625,0.06580259222333001,0.012213359920239282,0,0.05284147557328016,0.036889332003988036,58864,1169,174700,0.305,0.4238,1.0648481729284611,2.2241351717529368e-5,0.2594715852442672,0.11301775147928994,0.7876370887337986,0.2028913260219342,0.859172482552343,0.002878157978893508,0.020147105852254557,0.15510073552926126,0.3591301566997122,0.29133354653022064,0.13015669971218422,0.030380556443875918,0.013751199232491206,0.46562200191877195,2.710810810810811,0.13752913752913754,0.8624708624708625,0.13752913752913754,0.011714855433698903,0.040877367896311065,0.1271186440677966,0.8728813559322034,0.018648018648018648,0.061855670103092786,0.055379746835443035,0.022151898734177215,0.022151898734177215,0,0.2987223523845215,0.5215617715617715,0.11247086247086246,0.030303030303030304,0.08216783216783216,0.36596736596736595,0.28263403263403264,0.08333333333333333,0.002124645892351275,3958890,1013.4153765323109
